Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Casasano-20-03,247.04,319.42,640.0,457.21,1591.49,26949.3,0.0,0.0,0.0,311328.48,158696.75
Casasano-20-04,123.48,593.5,1211.33,995.48,1488.73,13893.72,0.0,0.0,0.0,189031.64,98494.24
Casasano-20-05,189.68,1458.8,2796.37,2669.55,2824.38,23156.2,0.0,0.0,0.0,308674.92,163290.42
Casasano-20-06,89.18,2025.06,2743.53,2366.68,5207.06,18524.96,0.0,0.0,0.0,246158.38,132044.15
Casasano-20-07,43.54,2121.29,2158.77,2298.9,4029.61,18524.96,0.0,0.0,0.0,224830.38,130173.65
Casasano-20-08,20.93,2113.59,1949.26,1974.12,3857.29,23156.2,0.0,0.0,0.0,241492.9,121611.29
Casasano-20-09,39.08,1855.56,1488.57,1877.06,3519.05,18524.96,0.0,0.0,0.0,0,0
Casasano-20-10,18.5,1744.74,695.73,817.67,2486.11,8320.26,0.0,0.0,0.0,0,0
Casasano-20-11,32.07,1151.59,159.3,271.46,1490.19,22753.55,0.0,0.0,0.0,0,0
Casasano-20-12,15.57,319.1,31.14,31.14,393.66,23592.7,0.0,0.0,0.0,0,0
Casasano-21-01,61.6,9.17,11.72,25.69,103.55,26589.0,0.0,0.0,0.0,0,0
Casasano-21-02,139.53,22.14,15.64,75.01,258.9,21271.2,0.0,0.0,0.0,143295.44,71492.35
Casasano-21-03,183.46,539.39,1121.41,739.96,1977.44,21271.2,0.0,0.0,0.0,233835.9,116333.94
Casasano-21-04,151.02,1107.36,2166.49,1801.73,2651.44,21559.44,0.0,0.0,0.0,249370.26,130163.54
Casasano-21-05,79.46,1300.08,2400.0,2257.82,3359.04,26949.3,0.0,0.0,0.0,291853.42,162982.48
Casasano-21-06,128.86,1689.56,1946.25,2094.06,3610.04,21559.44,0.0,0.0,0.0,237426.62,123772.37
Casasano-21-07,95.59,2269.7,2225.17,2299.19,4536.37,21559.44,0.0,0.0,0.0,233874.88,115053.08
Casasano-21-08,48.34,1781.03,1680.44,1447.61,3222.21,26949.3,0.0,0.0,0.0,163772.18,81689.26
Casasano-21-09,136.97,3683.02,3297.13,3817.66,6928.18,21559.44,0.0,0.0,0.0,0,0
Casasano-21-10,0.0,474.51,77.77,100.45,696.83,0,0,0,0,0,0
Casasano-21-11,24.59,1017.81,60.64,53.09,771.06,14318.31,0.0,0.0,0.0,0,0
Casasano-21-12,15.1,56.0,40.62,26.55,59.25,20726.17,0.0,0.0,0.0,0,0
Casasano-22-01,0,0,0,0,0,0,0,0,0,0,0
Casasano-22-02,0,0,0,0,0,0,0,0,0,0,0
Casasano-22-03,0,0,0,0,0,0,0,0,0,0,0
Casasano-22-04,137.49,976.32,1883.59,1640.01,2206.07,21271.2,0.0,0.0,0.0,236341.56,120278.62
Casasano-22-05,128.03,1608.75,2598.29,2639.21,4366.25,26589.0,0.0,0.0,0.0,318405.48,167914.48
