Name-Year-Month,Siembra,Fertilizacion,Cultivos,Limpias,Riegos,Plagas Controlables,Plagas No Controlables,Enfermedades Controlables,Enfermedades No Controlables,Total Cosechado,Total Molido
Panuco-14-05,152.0,246.75,743.5,173.5,0.0,8062.5,0.0,0.0,0.0,289081.04,141875.52
Panuco-14-06,91.5,320.75,1061.25,474.5,136.0,8062.5,0.0,0.0,0.0,297492.7,147565.24
Panuco-14-07,307.5,1070.5,1630.25,310.0,605.0,10750.0,0.0,0.0,0.0,474959.68,243919.98
Panuco-14-08,66.0,616.25,1751.25,303.0,1793.0,13437.5,0.0,0.0,0.0,570207.93,289642.43
Panuco-14-09,12.0,56.25,241.5,68.0,80.0,8062.5,0.0,0.0,0.0,292279.34,105132.82
Panuco-14-10,13.0,0.0,4599.75,4665.25,2881.0,0,0,0,0,0,0
Panuco-14-11,522.75,0.0,447.25,3556.25,1324.0,0,0,0,0,0,0
Panuco-14-12,101.75,0.0,28.75,3074.25,306.75,0,0,0,0,0,0
Panuco-15-01,646.5,516.5,368.25,1447.25,97.75,286.0,622.0,0.0,0.0,0,0
Panuco-15-02,372.5,89.0,129.25,777.0,3.0,286.0,622.0,0.0,0.0,0,0
Panuco-15-03,0.0,0.0,123.5,0.0,0.0,214.5,466.5,0.0,0.0,542299.72,276299.05
Panuco-15-04,53.5,0.0,187.0,106.75,0.0,0,0,0,0,367480.6,183708.92
Panuco-15-05,72.0,0.0,926.25,222.75,14.25,0,0,0,0,475958.34,237112.81
Panuco-15-06,13.5,0.0,1400.25,366.0,0.0,0,0,0,0,203940.32,102444.63
Panuco-15-07,0.0,0.0,1168.75,719.25,140.25,0,0,0,0,290916.63,143402.82
Panuco-15-08,0.0,0.0,181.75,0.0,134.5,0,0,0,0,294689.1,147627.46
Panuco-15-09,0,0,0,0,0,0,0,0,0,0,0
Panuco-15-10,9.0,574.25,1176.75,4.5,6.5,0.0,92.0,0.0,0.0,0,0
Panuco-15-11,278.25,6603.75,6140.0,8700.5,3865.75,0.0,197.0,0.0,0.0,0,0
Panuco-15-12,237.25,1957.75,1262.75,4686.5,1500.75,214.5,622.0,0.0,0.0,0,0
Panuco-16-01,768.25,2662.05,1270.3,3085.3,547.55,652.0,1309.75,0.0,0.0,0,0
Panuco-16-02,234.75,467.75,118.75,517.25,0.0,765.0,1964.75,0.0,0.0,68861.86,34430.93
Panuco-16-03,156.75,2.75,196.5,100.0,0.0,765.0,2219.0,0.0,0.0,433992.74,218740.2
Panuco-16-04,215.5,266.0,1684.0,359.75,63.0,191.25,554.75,0.0,0.0,430491.8,215054.89
Panuco-16-05,61.5,296.25,1965.75,188.5,686.5,0,0,0,0,571988.8,298553.75
Panuco-16-06,108.5,1561.5,3163.5,2121.5,2409.25,0,0,0,0,427540.88,215099.81
Panuco-16-07,0,0,0,0,0,0,0,0,0,0,0
Panuco-16-08,0,0,0,0,0,0,0,0,0,0,0
Panuco-16-09,0,0,0,0,0,0,0,0,0,0,0
Panuco-16-10,43.0,3347.0,2845.75,4391.75,649.0,0,0,0,0,0,0
Panuco-16-11,1145.5,4260.5,1617.25,9040.5,3230.25,0,0,0,0,0,0
